Epoch_Time	Flow_Rate
1531825806.6608608	0.098
1531825807.6733072	0.097
1531825808.6788514	0.097
1531825809.684729	0.098
1531825810.6901498	0.099
1531825811.695919	0.098
1531825812.7075124	0.098
1531825813.712654	0.098
1531825814.7179465	0.098
1531825815.7230327	0.098
1531825816.7285945	0.098
1531825817.7342176	0.098
1531825818.7396455	0.099
1531825819.7448406	0.099
1531825820.7499015	0.098
1531825821.755283	0.097
1531825822.7607622	0.098
1531825823.7662537	0.098
1531825824.771804	0.098
1531825825.7774868	0.098
1531825826.782976	0.098
1531825827.7889163	0.097
1531825828.7949183	0.097
1531825829.8000562	0.097
1531825830.8053746	0.098
1531825831.8105578	0.098
1531825832.8220246	0.098
1531825833.8274882	0.098
1531825834.8328805	0.098
1531825835.838758	0.098
1531825836.8445244	0.099
1531825837.8569686	0.099
1531825838.8627408	0.098
1531825839.8688245	0.098
1531825840.874232	0.098
1531825841.8796885	0.098
1531825842.8917217	0.098
1531825843.89724	0.098
1531825844.9030573	0.099
1531825845.908146	0.101
1531825846.9136317	0.100
1531825847.9259408	0.098
1531825848.9314265	0.098
1531825849.9369614	0.097
1531825850.9423995	0.098
1531825851.9476104	0.098
1531825852.952745	0.098
1531825853.9579139	0.098
1531825854.9634845	0.098
1531825855.969099	0.100
1531825856.9747782	0.099
1531825857.982967	0.098
1531825858.9880455	0.097
1531825859.9930973	0.096
1531825860.9984336	0.096
1531825862.003595	0.097
1531825863.008375	0.098
1531825864.013378	0.100
1531825865.018441	0.100
1531825866.023474	0.098
1531825867.0285978	0.098
1531825868.039854	0.098
1531825869.0449865	0.098
1531825870.0501556	0.098
1531825871.055479	0.099
1531825872.0608923	0.099
1531825873.066096	0.099
1531825874.0717504	0.099
1531825875.0775063	0.099
1531825876.0830479	0.098
1531825877.089027	0.098
1531825878.0951731	0.098
1531825879.1008508	0.098
1531825880.1065512	0.098
1531825881.112051	0.098
1531825882.1181781	0.098
1531825883.1237547	0.098
1531825884.1397738	0.099
1531825885.145167	0.099
1531825886.1506376	0.099
1531825887.1560206	0.099
1531825888.1613672	0.098
1531825889.1676657	0.098
1531825890.1727672	0.098
1531825891.1780157	0.098
1531825892.1830552	0.099
1531825893.1883051	0.099
1531825894.1941361	0.098
1531825895.1991675	0.098
1531825896.2044048	0.099
1531825897.2095544	0.099
1531825898.2150435	0.099
1531825899.2201326	0.099
1531825900.2256742	0.099
1531825901.2310898	0.099
1531825902.2366211	0.098
1531825903.248619	0.098
1531825904.2545393	0.098
1531825905.2600167	0.098
1531825906.2652469	0.098
1531825907.2703145	0.098
1531825908.2818809	0.099
1531825909.287303	0.099
1531825910.2931468	0.099
1531825911.2987149	0.098
1531825912.3041852	0.098
1531825913.31653	0.098
1531825914.322299	0.098
1531825915.3287535	0.098
1531825916.3346462	0.099
1531825917.3406682	0.099
1531825918.3461015	0.099
1531825919.3516188	0.099
1531825920.357172	0.099
1531825921.3626006	0.099
1531825922.3681316	0.099
1531825923.3796725	0.098
1531825924.3851264	0.098
1531825925.3906035	0.098
1531825926.3960543	0.098
1531825927.4014401	0.098
1531825928.4069152	0.099
1531825929.4122949	0.099
1531825930.418378	0.099
1531825931.4233863	0.100
1531825932.4288888	0.099
1531825933.434284	0.098
1531825934.4397683	0.098
1531825935.4451613	0.098
1531825936.4506304	0.099
1531825937.4563892	0.099
1531825938.461862	0.099
1531825939.4672103	0.099
1531825940.4736114	0.099
1531825941.4788156	0.098
1531825942.484382	0.098
1531825943.4898255	0.098
1531825944.495315	0.099
1531825945.5008142	0.099
1531825946.5054753	0.099
1531825947.5094788	0.100
1531825948.515226	0.099
1531825949.520597	0.099
1531825950.526002	0.099
1531825951.5313945	0.099
1531825952.5368772	0.098
1531825953.542652	0.098
1531825954.5481074	0.099
1531825955.5534832	0.099
1531825956.559014	0.099
1531825957.564509	0.099
1531825958.5766163	0.099
1531825959.582215	0.098
1531825960.587759	0.099
1531825961.5929058	0.100
1531825962.598098	0.100
1531825963.6101918	0.099
1531825964.6156745	0.099
1531825965.6220071	0.099
1531825966.6272645	0.099
1531825967.6324198	0.099
1531825968.6440613	0.099
1531825969.6494846	0.099
1531825970.6549826	0.099
1531825971.660231	0.099
1531825972.6654923	0.100
1531825973.6770544	0.100
1531825974.6824994	0.100
1531825975.6886966	0.099
1531825976.6944783	0.098
1531825977.6999435	0.097
1531825978.7119002	0.098
1531825979.7175007	0.099
1531825980.7228901	0.100
1531825981.728179	0.100
1531825982.7333565	0.099
1531825983.7454054	0.099
1531825984.7506204	0.098
1531825985.7560632	0.098
1531825986.7610655	0.099
1531825987.766693	0.099
1531825988.792276	0.099
1531825989.7979956	0.099
1531825990.8035936	0.099
1531825991.809242	0.099
1531825992.8151755	0.099
1531825993.9613216	0.099
1531825994.967026	0.099
1531825995.9725342	0.099
1531825996.978654	0.100
1531825997.9845679	0.100
1531825999.147653	0.100
1531826000.1527815	0.100
1531826001.1581187	0.099
1531826002.1637034	0.098
1531826003.169645	0.098
1531826004.1754277	0.098
1531826005.1810687	0.099
1531826006.1867087	0.099
1531826007.192292	0.100
1531826008.1983993	0.099
1531826009.2153347	0.099
1531826010.219873	0.100
1531826011.2250693	0.099
1531826012.230138	0.099
1531826013.23518	0.100
1531826014.240251	0.100
1531826015.2448435	0.100
1531826016.2494082	0.100
1531826017.254067	0.099
1531826018.2586746	0.099
1531826019.2774289	0.097
1531826020.282387	0.098
1531826021.2870781	0.099
1531826022.2916942	0.099
1531826023.2962005	0.099
1531826024.322356	0.099
1531826025.3270295	0.099
1531826026.3319786	0.098
1531826027.3371065	0.098
1531826028.342064	0.099
1531826029.3473701	0.099
1531826030.3523843	0.099
1531826031.3575692	0.099
1531826032.3620253	0.099
1531826033.3667521	0.099
1531826034.3869758	0.099
1531826035.3917723	0.098
1531826036.3966992	0.099
1531826037.4012632	0.099
1531826038.4058843	0.099
1531826039.4222915	0.100
1531826040.4274306	0.100
1531826041.4324636	0.100
1531826042.4376178	0.100
1531826043.4425673	0.099
1531826044.4599502	0.098
1531826045.4650002	0.098
1531826046.46998	0.099
1531826047.4750373	0.099
1531826048.479607	0.099
1531826049.4843395	0.100
1531826050.4888644	0.100
1531826051.4939277	0.100
1531826052.4988942	0.099
1531826053.504083	0.099
1531826054.5094051	0.099
1531826055.5145373	0.098
1531826056.5194528	0.098
1531826057.5245028	0.100
1531826058.5297058	0.100
1531826059.5346186	0.099
1531826060.5392451	0.099
1531826061.5442953	0.099
1531826062.549315	0.099
1531826063.5544124	0.099
1531826064.571376	0.099
1531826065.576098	0.099
1531826066.5807447	0.099
1531826067.5859823	0.100
1531826068.5910847	0.100
1531826069.5968451	0.099
1531826070.6015964	0.098
1531826071.6063848	0.098
1531826072.6114738	0.098
1531826073.6167226	0.099
1531826074.632806	0.100
1531826075.6374595	0.100
1531826076.6423473	0.100
1531826077.647062	0.100
1531826078.6520178	0.100
1531826079.6572435	0.100
1531826080.662252	0.100
1531826081.667371	0.099
1531826082.6723726	0.099
1531826083.67749	0.099
1531826084.6826026	0.099
1531826085.6877737	0.099
1531826086.6927679	0.099
1531826087.6978896	0.099
1531826088.702908	0.100
1531826089.7083218	0.100
1531826090.7133787	0.100
1531826091.7184834	0.099
1531826092.7234828	0.099
1531826093.7286253	0.099
1531826094.7340143	0.099
1531826095.7390082	0.098
1531826096.744081	0.100
1531826097.7490942	0.101
1531826098.7541318	0.099
1531826099.759237	0.099
1531826100.7643328	0.099
1531826101.7693808	0.098
1531826102.7744942	0.099
1531826103.7795231	0.099
1531826104.7846947	0.099
1531826105.7897336	0.099
1531826106.7948203	0.099
1531826107.7998462	0.100
1531826108.804815	0.099
1531826109.8098824	0.099
1531826110.8149345	0.099
1531826111.8198664	0.098
1531826112.8249757	0.098
1531826113.8299987	0.099
1531826114.8411672	0.100
1531826115.8466551	0.100
1531826116.8520846	0.100
1531826117.8575861	0.100
1531826118.8627436	0.100
1531826119.86799	0.099
1531826120.8731916	0.099
1531826121.878728	0.099
1531826122.8848262	0.099
1531826123.8904335	0.099
1531826124.896169	0.099
1531826125.9018736	0.099
1531826126.9075308	0.099
1531826127.913117	0.099
1531826128.9189546	0.099
1531826129.924137	0.100
1531826130.9293516	0.100
1531826131.934646	0.100
1531826132.939834	0.099
1531826133.9454265	0.099
1531826134.9510999	0.099
1531826135.9569101	0.098
1531826136.9623055	0.099
1531826137.9680297	0.099
1531826138.973596	0.099
1531826139.9858441	0.099
1531826140.9915593	0.099
1531826141.9974701	0.099
1531826143.0032077	0.099
1531826144.0091379	0.099
1531826145.014966	0.099
1531826146.0208569	0.099
1531826147.0265532	0.099
1531826148.032094	0.100
1531826149.0377688	0.100
1531826150.0437422	0.100
1531826151.0501962	0.100
1531826152.0553415	0.099
1531826153.0605206	0.100
1531826154.065654	0.100
1531826155.078813	0.100
1531826156.0842638	0.099
1531826157.0897837	0.099
1531826158.0949254	0.098
1531826159.1010702	0.099
1531826160.106839	0.100
1531826161.1123703	0.100
1531826162.11799	0.100
1531826163.1234803	0.099
1531826164.1291125	0.099
1531826165.1347394	0.099
1531826166.1399932	0.099
1531826167.1456738	0.099
1531826168.151239	0.099
1531826169.157234	0.099
1531826170.1699991	0.099
1531826171.1757562	0.099
1531826172.1814272	0.099
1531826173.1869862	0.100
1531826174.1923985	0.099
1531826175.2043138	0.098
1531826176.2098048	0.099
1531826177.215265	0.099
1531826178.2207365	0.099
1531826179.2260444	0.099
1531826180.2375674	0.100
1531826181.2429874	0.100
1531826182.248524	0.100
1531826183.2540104	0.100
1531826184.2591639	0.099
1531826185.271162	0.099
1531826186.2769444	0.099
1531826187.2846832	0.099
1531826188.2907484	0.099
1531826189.2965882	0.099
1531826190.3086438	0.099
1531826191.3142154	0.099
1531826192.3198125	0.100
1531826193.3258018	0.100
1531826194.330925	0.099
1531826195.3367317	0.100
1531826196.342155	0.100
1531826197.3478346	0.099
1531826198.3534184	0.099
1531826199.3590875	0.099
1531826200.3715556	0.099
1531826201.3766167	0.099
1531826202.3817542	0.099
1531826203.3869674	0.099
1531826204.3920915	0.100
1531826205.397754	0.100
1531826206.4030857	0.100
1531826207.4090464	0.099
1531826208.414938	0.100
1531826209.4206822	0.100
1531826210.4266214	0.099
1531826211.432357	0.098
1531826212.437592	0.099
1531826213.4431548	0.099
1531826214.4493687	0.100
1531826215.4549558	0.101
1531826216.4604998	0.100
1531826217.4660501	0.100
1531826218.4715579	0.100
1531826219.477144	0.099
1531826220.482709	0.099
1531826221.4882534	0.098
1531826222.492541	0.098
1531826223.4966388	0.099
1531826224.5018547	0.099
1531826225.515441	0.099
1531826226.5206463	0.099
1531826227.5258944	0.100
1531826228.530995	0.100
1531826229.5361788	0.099
1531826230.5476348	0.100
1531826231.5536106	0.099
1531826232.5587502	0.099
1531826233.5637956	0.099
1531826234.5689056	0.099
1531826235.581856	0.099
1531826236.5875506	0.099
1531826237.593048	0.100
1531826238.5989044	0.100
1531826239.6040509	0.099
1531826240.616626	0.099
1531826241.6223536	0.099
1531826242.627536	0.100
1531826243.6329672	0.100
1531826244.638131	0.099
1531826245.6497846	0.099
1531826246.654693	0.099
1531826247.6595504	0.099
1531826248.6651647	0.099
1531826249.6704416	0.099
1531826250.6816835	0.100
1531826251.6865802	0.100
1531826252.691655	0.100
1531826253.697234	0.100
1531826254.7025986	0.099
1531826255.713957	0.099
1531826256.7192159	0.099
1531826257.7245564	0.099
1531826258.7299078	0.100
1531826259.7352254	0.100
1531826260.747152	0.100
1531826261.7524922	0.100
1531826262.7578697	0.100
1531826263.7633483	0.100
1531826264.7695305	0.100
1531826265.7805233	0.099
1531826266.7854192	0.099
1531826267.790296	0.098
1531826268.795322	0.098
1531826269.8002603	0.099
1531826270.811706	0.100
1531826271.8172889	0.100
1531826272.822799	0.100
1531826273.8283699	0.099
1531826274.8338273	0.100
1531826275.8467102	0.100
1531826276.852252	0.100
1531826277.857803	0.100
1531826278.8634896	0.100
1531826279.86847	0.100
1531826280.8806312	0.099
1531826281.8868067	0.099
1531826282.8914235	0.099
1531826283.8968575	0.099
1531826284.9021869	0.099
1531826285.913889	0.098
1531826286.919356	0.098
1531826287.9240232	0.099
1531826288.929308	0.099
1531826289.9341707	0.099
1531826290.945215	0.099
1531826291.9502265	0.099
1531826292.9560056	0.100
1531826293.961509	0.100
1531826294.9671075	0.100
1531826295.9789734	0.100
1531826296.9841568	0.100
1531826297.9892144	0.100
1531826298.9943712	0.100
1531826299.9995391	0.099
1531826301.0111003	0.099
1531826302.0162551	0.099
1531826303.0218039	0.099
1531826304.0275762	0.099
1531826305.0329242	0.099
1531826306.0447755	0.099
1531826307.0502226	0.100
1531826308.054978	0.099
1531826309.0606437	0.100
1531826310.065917	0.100
1531826311.0777972	0.100
1531826312.0826938	0.100
1531826313.0882366	0.100
1531826314.093713	0.099
1531826315.098389	0.099
1531826316.1098669	0.099
1531826317.1148736	0.099
1531826318.1200266	0.099
1531826319.1259036	0.100
1531826320.1308205	0.100
1531826321.1417933	0.099
1531826322.1468623	0.099
1531826323.1521528	0.100
1531826324.1576424	0.100
1531826325.1630957	0.099
1531826326.1748347	0.100
1531826327.180038	0.100
1531826328.185126	0.099
1531826329.1902544	0.099
1531826330.1957877	0.099
1531826331.207592	0.099
1531826332.2127569	0.099
1531826333.2179782	0.100
1531826334.223068	0.099
1531826335.2283456	0.100
1531826336.2398126	0.100
1531826337.2453794	0.100
1531826338.2508354	0.100
1531826339.2563508	0.100
1531826340.2618194	0.100
1531826341.2736456	0.099
1531826342.2797396	0.099
1531826343.2843943	0.099
1531826344.2892249	0.099
1531826345.2941926	0.099
1531826346.3057792	0.099
1531826347.310681	0.099
1531826348.316421	0.100
1531826349.3212802	0.100
1531826350.3272283	0.100
1531826351.3386397	0.100
1531826352.343786	0.099
1531826353.3489363	0.099
1531826354.3541298	0.100
1531826355.3592575	0.100
1531826356.3703632	0.100
1531826357.3758426	0.099
1531826358.3813918	0.099
1531826359.3869088	0.099
1531826360.3923507	0.098
1531826361.4044282	0.099
1531826362.4098763	0.100
1531826363.4154298	0.100
1531826364.4209661	0.100
1531826365.426434	0.099
1531826366.4320128	0.099
1531826367.4375927	0.099
1531826368.443001	0.099
1531826369.448289	0.099
1531826370.4536011	0.099
1531826371.459068	0.099
1531826372.464423	0.100
1531826373.4697957	0.100
1531826374.4750993	0.100
1531826375.4803715	0.100
1531826376.485999	0.100
1531826377.4915323	0.099
1531826378.496895	0.099
1531826379.5021875	0.099
1531826380.5076616	0.099
1531826381.5199108	0.099
1531826382.5251935	0.099
1531826383.5304983	0.099
1531826384.5366952	0.099
1531826385.5416083	0.099
1531826386.5530674	0.099
1531826387.558283	0.100
1531826388.5639122	0.099
1531826389.5694244	0.100
1531826390.5751557	0.100
1531826391.580142	0.100
1531826392.5850189	0.100
1531826393.5898786	0.100
1531826394.5947454	0.100
1531826395.5996408	0.100
1531826396.6052194	0.100
1531826397.6107106	0.099
1531826398.616173	0.099
1531826399.6217337	0.099
1531826400.6272922	0.099
1531826401.6328406	0.099
1531826402.6384048	0.099
1531826403.6437838	0.100
1531826404.649093	0.100
1531826405.654412	0.100
1531826406.659812	0.099
1531826407.6655917	0.100
1531826408.6705146	0.100
1531826409.675483	0.099
1531826410.6807058	0.099
1531826411.6922753	0.099
1531826412.6978116	0.099
1531826413.7026443	0.100
1531826414.7076719	0.100
1531826415.712645	0.100
1531826416.7247097	0.100
1531826417.7298663	0.100
1531826418.7350705	0.100
1531826419.7402084	0.100
1531826420.7454808	0.099
1531826421.7569966	0.100
1531826422.7621303	0.100
1531826423.7670379	0.099
1531826424.7718685	0.099
1531826425.7767842	0.098
1531826426.788107	0.099
1531826427.7932444	0.100
1531826428.7984438	0.100
1531826429.803543	0.100
1531826430.8087618	0.100
1531826431.8199606	0.099
1531826432.8250616	0.099
1531826433.830235	0.099
1531826434.835754	0.100
1531826435.8406272	0.100
1531826436.8522208	0.100
1531826437.8575037	0.099
1531826438.8626316	0.099
1531826439.8679216	0.099
1531826440.8730986	0.098
1531826441.8847334	0.099
1531826442.8899133	0.099
1531826443.895429	0.100
1531826444.9009378	0.100
1531826445.9062183	0.100
1531826446.9176633	0.100
1531826447.9226	0.100
1531826448.927967	0.100
1531826449.9333851	0.100
1531826450.9391918	0.100
1531826451.9449773	0.100
1531826452.9499083	0.099
1531826453.9557846	0.100
1531826454.9609087	0.100
1531826455.9661183	0.099
1531826456.9848003	0.098
1531826457.9892197	0.099
1531826458.993664	0.100
1531826459.9981577	0.100
1531826461.003023	0.100
1531826462.008358	0.100
1531826463.0128014	0.100
1531826464.0173316	0.100
1531826465.0217671	0.099
1531826466.0265877	0.099
1531826467.0310264	0.099
1531826468.0359542	0.098
1531826469.0407495	0.099
1531826470.0456445	0.100
1531826471.0505812	0.100
1531826472.0556507	0.100
1531826473.0605502	0.099
1531826474.0654094	0.099
1531826475.0702012	0.100
1531826476.0751417	0.100
1531826477.0800903	0.100
1531826478.0849762	0.100
1531826479.0897985	0.100
1531826480.0947235	0.099
1531826481.0995884	0.100
1531826482.1047797	0.100
1531826483.1097307	0.099
1531826484.1141963	0.099
1531826485.118691	0.099
1531826486.1235654	0.099
1531826487.1419175	0.099
1531826488.1469362	0.100
1531826489.1517682	0.101
1531826490.1562266	0.100
1531826491.1607132	0.099
1531826492.1777015	0.099
1531826493.1821074	0.100
1531826494.1871014	0.100
1531826495.191533	0.099
1531826496.1960015	0.099
1531826497.2007632	0.100
1531826498.2052715	0.100
1531826499.2097125	0.100
1531826500.2142298	0.100
1531826501.2186894	0.099
1531826502.2349634	0.099
1531826503.2392993	0.098
1531826504.243612	0.098
1531826505.2479916	0.099
1531826506.2527232	0.100
1531826507.2696347	0.100
1531826508.274143	0.099
1531826509.2785454	0.099
1531826510.2834141	0.099
1531826511.2884078	0.100
1531826512.3050864	0.100
1531826513.3094673	0.099
1531826514.3142612	0.099
1531826515.3189986	0.099
1531826516.32378	0.099
1531826517.328655	0.099
1531826518.3334327	0.099
1531826519.3382425	0.099
1531826520.3430054	0.100
1531826521.3478444	0.100
1531826522.3528745	0.100
1531826523.3577135	0.100
1531826524.362547	0.100
1531826525.3674693	0.099
1531826526.3717842	0.099
1531826527.3823578	0.099
1531826528.3869133	0.099
1531826529.3925333	0.099
1531826530.397289	0.099
1531826531.402091	0.099
1531826532.4070394	0.100
1531826533.4116037	0.100
1531826534.416608	0.101
1531826535.4214933	0.100
1531826536.4264724	0.100
1531826537.437438	0.100
1531826538.442347	0.100
1531826539.4476013	0.100
1531826540.452517	0.099
1531826541.457488	0.099
1531826542.468759	0.099
1531826543.473994	0.098
1531826544.4788742	0.098
1531826545.4838042	0.099
1531826546.4887266	0.099
1531826547.5002944	0.100
1531826548.505289	0.100
1531826549.5122702	0.100
1531826550.5173209	0.099
1531826551.5222037	0.100
1531826552.5272994	0.099
1531826553.532626	0.100
1531826554.538044	0.100
1531826555.5428145	0.099
1531826556.5477853	0.100
1531826557.552937	0.100
1531826558.5579042	0.100
1531826559.56321	0.100
1531826560.5686185	0.099
1531826561.573476	0.099
1531826562.578568	0.098
1531826563.5834017	0.098
1531826564.5883179	0.099
1531826565.5936592	0.099
1531826566.5991845	0.100
1531826567.6111684	0.100
1531826568.6167967	0.099
1531826569.622033	0.099
1531826570.6275935	0.099
1531826571.633046	0.100
1531826572.6449246	0.099
1531826573.650313	0.099
1531826574.6551518	0.099
1531826575.6603496	0.099
1531826576.6656082	0.100
1531826577.6773996	0.100
1531826578.6825838	0.100
1531826579.6877766	0.100
1531826580.693281	0.100
1531826581.700886	0.100
1531826582.706817	0.100
1531826583.7122567	0.100
1531826584.7178955	0.100
1531826585.7233653	0.100
1531826586.7288802	0.100
1531826587.7347207	0.100
1531826588.7401886	0.099
1531826589.745743	0.100
1531826590.7512567	0.099
1531826591.7568254	0.100
1531826592.7626455	0.099
1531826593.7681835	0.099
1531826594.7736533	0.099
1531826595.779131	0.099
1531826596.7846508	0.100
1531826597.796589	0.100
1531826598.8020067	0.100
1531826599.807619	0.100
1531826600.8130589	0.099
1531826601.8186357	0.099
1531826602.8305702	0.099
1531826603.8361032	0.100
1531826604.8416362	0.100
1531826605.8471816	0.100
1531826606.85266	0.100
1531826607.8645575	0.100
1531826608.8700972	0.100
1531826609.8750212	0.099
1531826610.8799155	0.099
1531826611.885209	0.099
1531826612.8973205	0.099
1531826613.9022303	0.099
1531826614.907499	0.100
1531826615.9126515	0.100
1531826616.917912	0.100
1531826617.9290311	0.100
1531826618.9342418	0.100
1531826619.9393895	0.099
1531826620.944596	0.099
1531826621.949754	0.100
1531826622.961536	0.101
1531826623.966812	0.101
1531826624.972191	0.100
1531826625.976938	0.099
1531826626.981796	0.099
1531826627.9932494	0.099
1531826628.9982152	0.099
1531826630.003042	0.100
1531826631.0080678	0.099
1531826632.0133922	0.099
1531826633.0260546	0.099
1531826634.031375	0.099
1531826635.0367348	0.100
1531826636.0423646	0.100
1531826637.0482385	0.100
1531826638.0600128	0.099
1531826639.0649579	0.099
1531826640.0700324	0.099
1531826641.075661	0.100
1531826642.081229	0.100
1531826643.0930786	0.099
1531826644.0980008	0.100
1531826645.1029146	0.100
1531826646.1080427	0.099
1531826647.1132212	0.099
1531826648.1248932	0.099
1531826649.1300302	0.099
1531826650.1352143	0.100
1531826651.1404076	0.100
1531826652.1456516	0.100
1531826653.157218	0.100
1531826654.1627576	0.099
1531826655.1683743	0.100
1531826656.173924	0.100
1531826657.179431	0.100
1531826658.1910295	0.099
1531826659.195938	0.100
1531826660.201292	0.100
1531826661.2067375	0.099
1531826662.2120123	0.099
1531826663.2243536	0.099
1531826664.2296753	0.099
1531826665.2351336	0.100
1531826666.2404156	0.100
1531826667.246561	0.100
1531826668.2578168	0.100
1531826669.2632675	0.100
1531826670.2681549	0.100
1531826671.2729897	0.099
1531826672.2779543	0.099
1531826673.288774	0.100
1531826674.2949347	0.100
1531826675.2998023	0.100
1531826676.3047194	0.100
1531826677.3095977	0.100
1531826678.314898	0.100
1531826679.3201392	0.099
1531826680.32569	0.099
1531826681.3308585	0.099
1531826682.3360214	0.099
1531826683.3474731	0.100
1531826684.3526552	0.099
1531826685.3579056	0.099
1531826686.3625207	0.099
1531826687.3680046	0.100
1531826688.3792686	0.100
1531826689.384892	0.100
1531826690.3902943	0.100
1531826691.3949945	0.100
1531826692.3998961	0.100
1531826693.4049149	0.101
1531826694.4097562	0.100
1531826695.4147182	0.099
1531826696.41958	0.099
1531826697.4243958	0.099
1531826698.4294245	0.099
1531826699.434307	0.099
1531826700.439185	0.100
1531826701.4446025	0.099
1531826702.4497554	0.099
1531826703.4554372	0.100
1531826704.460785	0.100
1531826705.4660835	0.099
1531826706.471392	0.100
1531826707.4770274	0.100
1531826708.481979	0.100
1531826709.4873145	0.100
1531826710.4922657	0.100
1531826711.4976842	0.099
1531826712.5029874	0.100
1531826713.5084686	0.101
1531826714.5137954	0.100
1531826715.5191064	0.100
1531826716.5246465	0.101
1531826717.5300403	0.100
1531826718.5350518	0.099
1531826719.53988	0.099
1531826720.544812	0.099
1531826721.5497024	0.099
1531826722.555021	0.099
1531826723.560579	0.099
1531826724.5659995	0.099
1531826725.5713575	0.099
1531826726.5766916	0.099
1531826727.5819356	0.100
1531826728.5938022	0.100
1531826729.5993757	0.100
1531826730.6049614	0.099
1531826731.6104944	0.101
1531826732.6160243	0.103
1531826733.6279845	0.101
1531826734.6338155	0.099
1531826735.6398826	0.098
1531826736.6448708	0.098
1531826737.6500163	0.099
1531826738.6552784	0.099
1531826739.6605132	0.099
1531826740.6660168	0.099
1531826741.6715415	0.099
1531826742.6771417	0.099
1531826743.6891632	0.099
1531826744.6952934	0.099
1531826745.699972	0.099
1531826746.7051916	0.099
1531826747.7104223	0.099
1531826748.7216177	0.099
1531826749.7268648	0.099
1531826750.7324202	0.100
1531826751.7381516	0.100
1531826752.743036	0.100
1531826753.7483978	0.100
1531826754.7535412	0.100
1531826755.7587614	0.099
1531826756.7639725	0.100
1531826757.7691324	0.099
1531826758.7742848	0.099
1531826759.7794733	0.100
1531826760.7849624	0.101
1531826761.7904353	0.100
1531826762.7958994	0.100
1531826763.8014696	0.100
1531826764.8069806	0.100
1531826765.8124797	0.100
1531826766.8179867	0.100
1531826767.8234434	0.101
1531826768.8288732	0.102
1531826769.8341744	0.100
1531826770.8394904	0.099
1531826771.8450103	0.099
1531826772.8505385	0.100
1531826773.856157	0.100
1531826774.8616717	0.099
1531826775.8672342	0.099
1531826776.8727548	0.099
1531826777.8783123	0.100
1531826778.883977	0.100
1531826779.889492	0.099
