Epoch_Time	Flow_Rate
 1531481243.7738192	0.179
1531481245.7786212	0.170
1531481247.7834141	0.162
1531481249.788297	0.156
1531481251.7932608	0.151
1531481253.7980165	0.146
1531481255.8027914	0.142
1531481257.80764	0.139
1531481259.8123627	0.136
1531481261.8173583	0.133
1531481263.8220587	0.131
1531481265.8268409	0.130
1531481267.8315754	0.128
1531481269.8363461	0.126
1531481271.8411229	0.125
1531481273.8460793	0.124
1531481275.8507855	0.123
1531481277.8555422	0.122
1531481279.8602183	0.121
1531481281.8649697	0.120
1531481283.8696444	0.120
1531481285.8744197	0.119
1531481287.8791065	0.119
1531481289.883833	0.119
1531481291.8885584	0.119
1531481293.8933098	0.119
1531481295.898373	0.118
1531481297.9035141	0.117
1531481299.9083796	0.117
1531481301.9133692	0.116
1531481303.9181113	0.116
1531481305.9228296	0.117
1531481307.9276545	0.116
1531481309.9324033	0.117
1531481311.9372933	0.116
1531481313.942065	0.116
1531481315.9469821	0.116
1531481317.951701	0.116
1531481319.9566605	0.116
1531481321.9694543	0.117
1531481323.9742198	0.117
1531481325.978945	0.117
1531481327.983742	0.117
1531481329.9884992	0.117
1531481331.9935713	0.117
1531481333.998515	0.117
1531481336.0031266	0.117
1531481338.0082178	0.116
1531481340.1525538	0.117
1531481342.1574082	0.100
1531481344.162115	0.116
1531481346.1668885	0.116
1531481348.1716752	0.115
1531481350.176691	0.114
1531481352.1815279	0.114
1531481354.1865194	0.112
1531481356.191236	0.111
1531481358.195977	0.109
1531481360.2006514	0.108
1531481362.2054327	0.108
1531481364.2101612	0.107
1531481366.214923	0.105
1531481368.2197793	0.104
1531481370.2247233	0.103
1531481372.229409	0.103
1531481374.2341833	0.101
1531481376.2388763	0.101
1531481378.2435825	0.101
1531481380.2483048	0.101
1531481382.2530248	0.100
1531481384.257803	0.100
1531481386.2625275	0.099
1531481388.2673335	0.099
1531481390.272036	0.098
1531481392.2769964	0.098
1531481394.282259	0.099
1531481396.2877374	0.098
1531481398.293224	0.098
1531481400.2982068	0.099
1531481402.3029718	0.099
1531481404.308303	0.098
1531481406.3136995	0.099
1531481408.3190749	0.098
1531481410.3245678	0.098
1531481412.3299456	0.098
1531481414.335366	0.098
1531481416.3403351	0.097
1531481418.3451717	0.097
1531481420.3499696	0.097
1531481422.3550718	0.097
1531481424.3601403	0.097
1531481426.3651621	0.097
1531481428.3699837	0.097
1531481430.374807	0.097
1531481432.3800328	0.097
1531481434.3855038	0.097
1531481436.3904572	0.098
1531481438.395314	0.097
1531481440.4001617	0.097
1531481442.4050095	0.097
1531481444.4098108	0.097
1531481446.4147053	0.097
1531481448.419477	0.097
1531481450.424317	0.097
1531481452.4291482	0.097
1531481454.4341018	0.097
1531481456.4388952	0.097
1531481458.443782	0.097
1531481460.4485261	0.097
1531481462.4534516	0.097
1531481464.4582894	0.097
1531481466.4630003	0.097
1531481468.4678633	0.097
1531481470.4728382	0.097
1531481472.4776447	0.098
1531481474.4825392	0.098
1531481476.487663	0.098
1531481478.4930344	0.097
1531481480.4981594	0.097
1531481482.5030484	0.097
1531481484.507994	0.096
1531481486.512902	0.096
1531481488.5178545	0.096
1531481490.5226002	0.096
1531481492.5274584	0.096
1531481494.5325975	0.097
1531481496.537423	0.098
1531481498.5425646	0.098
1531481500.5478656	0.098
1531481502.553055	0.098
1531481504.5584934	0.098
1531481506.5636015	0.097
1531481508.568325	0.097
1531481510.5731058	0.097
1531481512.578011	0.097
1531481514.5827396	0.098
1531481516.587592	0.098
1531481518.5924249	0.098
1531481520.5975254	0.098
1531481522.6023273	0.098
1531481524.6189647	0.098
1531481526.6237578	0.098
1531481528.6284645	0.098
1531481530.645647	0.097
1531481532.6503766	0.097
1531481534.6551778	0.097
1531481536.6722755	0.097
1531481538.677129	0.096
1531481540.6819143	0.097
1531481542.6868227	0.097
1531481544.6915767	0.097
1531481546.696455	0.098
1531481548.7012365	0.098
1531481550.7060559	0.098
1531481552.710822	0.098
1531481554.7159085	0.098
1531481556.720676	0.098
1531481558.7255402	0.098
1531481560.7370975	0.098
1531481562.7423546	0.098
1531481564.7478526	0.098
1531481566.753256	0.098
1531481568.7587306	0.097
1531481570.7640762	0.098
1531481572.7693567	0.098
1531481574.7747672	0.098
1531481576.7800684	0.098
1531481578.7853138	0.098
1531481580.7903953	0.098
1531481582.7954926	0.098
1531481584.8075128	0.098
1531481586.8128147	0.098
1531481588.818308	0.098
1531481590.8236442	0.098
1531481592.8294587	0.097
1531481594.8349755	0.097
1531481596.840261	0.097
1531481598.8455658	0.097
1531481600.8513913	0.097
1531481602.8574903	0.097
1531481604.8640957	0.097
1531481606.8709505	0.097
1531481608.8769283	0.097
1531481610.8825538	0.098
1531481612.888571	0.098
1531481614.8950546	0.098
1531481616.9008448	0.099
1531481618.905972	0.098
1531481620.9115822	0.098
1531481622.9176915	0.098
1531481624.9232078	0.098
1531481626.9284873	0.098
1531481628.9338374	0.098
1531481630.939124	0.098
1531481632.9450889	0.098
1531481634.9515204	0.098
1531481636.958341	0.098
1531481638.964146	0.098
1531481640.9693465	0.098
1531481642.9747162	0.099
1531481644.9798963	0.099
1531481646.9850466	0.098
1531481648.9904354	0.099
1531481650.9959967	0.098
1531481653.0012624	0.098
1531481655.0066864	0.098
1531481657.0119743	0.098
1531481659.0173855	0.098
1531481661.0227451	0.099
1531481663.0281482	0.099
1531481665.0335407	0.099
1531481667.0389001	0.100
1531481669.0442314	0.100
1531481671.0495713	0.100
1531481673.055593	0.099
1531481675.062028	0.099
1531481677.0690248	0.098
1531481679.0749516	0.097
1531481681.080558	0.097
1531481683.0865555	0.097
1531481685.0930283	0.096
1531481687.1000226	0.097
1531481689.106954	0.097
1531481691.1133914	0.097
1531481693.1188655	0.098
1531481695.1241055	0.097
1531481697.1293871	0.097
1531481699.134712	0.097
1531481701.1400678	0.096
1531481703.1454206	0.096
1531481705.150724	0.096
1531481707.156002	0.098
1531481709.161272	0.098
1531481711.1666267	0.098
1531481713.171901	0.098
1531481715.1778805	0.099
1531481717.183879	0.099
1531481719.1898637	0.099
1531481721.195317	0.099
1531481723.2006426	0.099
1531481725.206203	0.099
1531481727.2114646	0.099
1531481729.2174222	0.099
1531481731.2229521	0.098
1531481733.228261	0.098
1531481735.233122	0.097
1531481737.238114	0.097
1531481739.242895	0.097
1531481741.2476704	0.098
1531481743.25281	0.098
1531481745.2579486	0.098
1531481747.2629905	0.098
1531481749.2681293	0.098
1531481751.273357	0.099
1531481753.2785156	0.099
1531481755.2838194	0.099
1531481757.2897043	0.099
1531481759.2952547	0.099
1531481761.300562	0.099
1531481763.3045106	0.099
1531481765.3089378	0.098
1531481767.3142068	0.098
1531481769.3194768	0.098
1531481771.3248305	0.098
1531481773.3302615	0.098
1531481775.335406	0.098
1531481777.3403087	0.097
1531481779.3453648	0.097
1531481781.3516092	0.097
1531481783.3576512	0.097
1531481785.3628829	0.098
1531481787.368127	0.098
1531481789.3732102	0.098
1531481791.378368	0.099
1531481793.383567	0.099
1531481795.3889363	0.099
1531481797.3942297	0.099
1531481799.40041	0.099
1531481801.4073472	0.098
1531481803.4143965	0.098
1531481805.4202132	0.098
1531481807.426491	0.098
1531481809.4334588	0.098
1531481811.4404514	0.098
1531481813.4473698	0.098
1531481815.454597	0.098
1531481817.4615414	0.098
1531481819.4685552	0.098
1531481821.4755852	0.098
1531481823.4825726	0.098
1531481825.4895735	0.098
1531481827.4965873	0.098
1531481829.502577	0.098
1531481831.5079422	0.098
1531481833.5133076	0.098
1531481835.5186296	0.098
1531481837.5239177	0.099
1531481839.5292013	0.099
1531481841.5343957	0.099
1531481843.5395725	0.099
1531481845.544938	0.099
1531481847.550105	0.099
1531481849.555391	0.098
1531481851.560776	0.099
1531481853.5660832	0.098
1531481855.5713716	0.098
1531481857.5767512	0.098
1531481859.5818596	0.098
1531481861.5872478	0.098
1531481863.592451	0.099
1531481865.597924	0.099
1531481867.6032503	0.099
1531481869.608552	0.099
1531481871.6138864	0.099
1531481873.6191745	0.099
1531481875.6245444	0.099
1531481877.6298301	0.099
1531481879.6350193	0.099
1531481881.6401339	0.099
1531481883.6458843	0.099
1531481885.6568747	0.098
1531481887.6617718	0.098
1531481889.6668558	0.098
1531481891.6717734	0.098
1531481893.6768663	0.098
1531481895.681799	0.098
1531481897.6868813	0.099
1531481899.6918278	0.098
1531481901.696954	0.098
1531481903.7018468	0.098
1531481905.7068262	0.098
1531481907.7117567	0.098
1531481909.716722	0.098
1531481911.7216477	0.098
1531481913.726711	0.098
1531481915.7316127	0.098
1531481917.7366426	0.098
1531481919.741598	0.098
1531481921.7465875	0.099
1531481923.7515023	0.099
1531481925.7565696	0.099
1531481927.7618437	0.099
1531481929.7668993	0.098
1531481931.771824	0.098
1531481933.782769	0.097
1531481935.7876263	0.097
1531481937.792924	0.097
1531481939.7981331	0.098
1531481941.8030767	0.098
1531481943.808076	0.099
1531481945.8198998	0.099
1531481947.824876	0.099
1531481949.829797	0.099
1531481951.8347657	0.099
1531481953.8397038	0.099
1531481955.8446648	0.099
1531481957.849573	0.099
1531481959.8545506	0.099
1531481961.8594542	0.098
1531481963.864482	0.097
1531481965.8694017	0.097
1531481967.874383	0.097
1531481969.879329	0.097
1531481971.8844378	0.098
1531481973.889375	0.098
1531481975.8946056	0.098
1531481977.899933	0.098
1531481979.905626	0.099
1531481981.910922	0.099
1531481983.9158475	0.099
1531481985.9207416	0.098
1531481987.9256642	0.098
1531481989.930565	0.098
1531481991.935487	0.099
1531481993.9404798	0.098
1531481995.9454858	0.099
1531481997.950394	0.099
1531481999.9553876	0.099
1531482001.960338	0.099
1531482003.9653456	0.098
1531482005.9702325	0.098
1531482007.9752004	0.098
1531482009.9801273	0.098
1531482011.9851604	0.098
1531482013.9900582	0.098
1531482015.9949424	0.098
1531482017.9998462	0.098
1531482020.004791	0.099
1531482022.009719	0.099
1531482024.014959	0.099
1531482026.020801	0.099
1531482028.0274055	0.099
1531482030.033934	0.099
1531482032.039928	0.099
1531482034.0460136	0.099
1531482036.0524924	0.099
1531482038.0581017	0.099
1531482040.0642042	0.099
1531482042.0701933	0.099
1531482044.0758164	0.099
