Epoch_Time	Flow_Rate
 1531477263.2022119	0.0
1531477265.207015	0.0
1531477267.2117069	0.0
1531477269.2164862	0.0
1531477271.22156	0.0
1531477273.2263162	0.0
1531477275.231023	0.0
1531477277.2356737	0.0
1531477279.2402792	0.0
1531477281.2452638	0.0
1531477283.2502017	0.0
1531477285.2553124	0.0
1531477287.2599804	0.0
1531477289.264682	0.0
1531477291.2692776	0.0
1531477293.274017	0.0
1531477295.2787645	0.0
1531477297.2836275	0.0
1531477299.2883275	0.0
1531477301.293245	0.0
1531477303.297904	0.0
1531477305.302556	0.0
1531477307.3073351	0.0
1531477309.311974	0.0
1531477311.3167202	0.0
1531477313.32139	0.0
1531477315.3261054	0.0
1531477317.330863	0.0
1531477319.336076	0.0
1531477321.340671	0.0
1531477323.3453643	0.0
1531477325.3500738	0.0
1531477327.3547027	0.0
1531477329.3592086	0.0
1531477331.3641338	0.0
1531477333.3695369	0.0
1531477335.3748603	0.0
