Epoch_Time	Flow_Rate
1531816759.6027696	0.098
1531816760.607499	0.099
1531816761.6181426	0.099
1531816762.6227047	0.099
1531816763.6279209	0.099
1531816764.632544	0.099
1531816765.6376896	0.098
1531816766.64857	0.098
1531816767.6535072	0.098
1531816768.6585732	0.099
1531816769.6636274	0.099
1531816770.6687474	0.099
1531816771.6741292	0.097
1531816772.6793742	0.098
1531816773.6845443	0.099
1531816774.6895103	0.098
1531816775.6941404	0.098
1531816776.7054691	0.098
1531816777.7107074	0.099
1531816778.7161503	0.098
1531816779.7220223	0.098
1531816780.7277133	0.099
1531816781.733399	0.099
1531816782.7390077	0.099
1531816783.7446554	0.099
1531816784.7502892	0.100
1531816785.7561662	0.099
1531816786.7622323	0.098
1531816787.7676141	0.098
1531816788.7730477	0.098
1531816789.7789693	0.098
1531816790.7843752	0.098
1531816791.7895865	0.099
1531816792.7950478	0.098
1531816793.8001034	0.099
1531816794.8056123	0.099
1531816795.8110619	0.098
1531816796.822673	0.098
1531816797.827986	0.098
1531816798.8331122	0.098
1531816799.8388083	0.098
1531816800.8446546	0.099
1531816801.8566523	0.099
1531816802.86235	0.098
1531816803.868145	0.098
1531816804.8740196	0.098
1531816805.87983	0.098
1531816806.892305	0.098
1531816807.898069	0.098
1531816808.9031506	0.099
1531816809.9086688	0.099
1531816810.9141364	0.097
1531816811.926083	0.097
1531816812.9316397	0.099
1531816813.9378858	0.099
1531816814.9432957	0.099
1531816815.9495666	0.099
1531816816.9628623	0.098
1531816817.968072	0.099
1531816818.973776	0.099
1531816819.9795148	0.099
1531816820.9851637	0.100
1531816821.997267	0.100
1531816823.0029404	0.099
1531816824.008406	0.099
1531816825.0139794	0.098
1531816826.0191872	0.098
1531816827.0306647	0.098
1531816828.0361288	0.098
1531816829.0416183	0.099
1531816830.0466588	0.099
1531816831.051749	0.099
1531816832.057111	0.098
1531816833.0627456	0.099
1531816834.068617	0.099
1531816835.0736673	0.097
1531816836.0789003	0.098
1531816837.0845375	0.098
1531816838.0897396	0.098
1531816839.0956163	0.098
1531816840.1014001	0.100
1531816841.1073499	0.099
1531816842.1184185	0.098
1531816843.1235566	0.098
1531816844.1284015	0.098
1531816845.1335323	0.099
1531816846.1382914	0.099
1531816847.1496978	0.099
1531816848.1550252	0.100
1531816849.1601374	0.099
1531816850.165395	0.099
1531816851.1706507	0.099
1531816852.182727	0.099
1531816853.1882608	0.099
1531816854.1937158	0.100
1531816855.1991403	0.099
1531816856.2049336	0.099
1531816857.2108893	0.099
1531816858.2170372	0.099
1531816859.2221558	0.099
1531816860.2277057	0.099
1531816861.2328744	0.099
1531816862.238231	0.099
1531816863.2434168	0.099
1531816864.2486916	0.099
1531816865.2540689	0.098
1531816866.25924	0.098
1531816867.2647967	0.099
1531816868.2700145	0.100
1531816869.2751431	0.100
1531816870.2802963	0.099
1531816871.2855978	0.099
1531816872.2910614	0.099
1531816873.2968383	0.098
1531816874.3024445	0.098
1531816875.307726	0.099
1531816876.3133204	0.100
1531816877.3196363	0.099
1531816878.3248076	0.100
1531816879.330191	0.100
1531816880.3357275	0.100
1531816881.3408198	0.100
1531816882.3526947	0.100
1531816883.358249	0.099
1531816884.36349	0.099
1531816885.3688807	0.098
1531816886.3745277	0.099
1531816887.3873231	0.099
1531816888.3932078	0.099
1531816889.3991477	0.099
1531816890.4048038	0.098
1531816891.4104214	0.099
1531816892.4230902	0.099
1531816893.428802	0.099
1531816894.436069	0.099
1531816895.4411457	0.099
1531816896.446238	0.099
1531816897.4577837	0.099
1531816898.4631345	0.099
1531816899.4686415	0.099
1531816900.473917	0.099
1531816901.479052	0.099
1531816902.490792	0.098
1531816903.4961832	0.098
1531816904.501651	0.099
1531816905.5071998	0.100
1531816906.5123732	0.099
1531816907.5237231	0.099
1531816908.5293052	0.099
1531816909.5344908	0.099
1531816910.5397656	0.099
1531816911.544927	0.099
1531816912.556888	0.099
1531816913.5619543	0.100
1531816914.567874	0.100
1531816915.5736825	0.099
1531816916.579468	0.099
1531816917.5911882	0.099
1531816918.5964158	0.099
1531816919.6016479	0.099
1531816920.6073968	0.098
1531816921.6129823	0.100
1531816922.6259217	0.100
1531816923.631734	0.100
1531816924.637662	0.099
1531816925.643421	0.099
1531816926.6490746	0.099
1531816927.6611104	0.098
1531816928.6668344	0.099
1531816929.67253	0.099
1531816930.6782036	0.099
1531816931.683959	0.100
1531816932.697128	0.100
1531816933.7028198	0.099
1531816934.708546	0.100
1531816935.7142088	0.099
1531816936.719796	0.099
1531816937.7323625	0.099
1531816938.7375674	0.099
1531816939.7426937	0.098
1531816940.7479668	0.099
1531816941.7530491	0.099
1531816942.765117	0.100
1531816943.7705424	0.099
1531816944.7756631	0.099
1531816945.7808423	0.100
1531816946.785957	0.100
1531816947.7976959	0.100
1531816948.8039203	0.100
1531816949.8090105	0.099
1531816950.8141255	0.098
1531816951.8192263	0.098
1531816952.8306892	0.099
1531816953.8361783	0.099
1531816954.8416593	0.099
1531816955.8469205	0.099
1531816956.8520415	0.099
1531816957.8641157	0.100
1531816958.8692615	0.099
1531816959.8753471	0.098
1531816960.8804266	0.098
1531816961.8855557	0.099
1531816962.8977096	0.098
1531816963.9028444	0.098
1531816964.9085457	0.099
1531816965.914369	0.099
1531816966.9198978	0.100
1531816967.9315822	0.101
1531816968.9374418	0.099
1531816969.943132	0.099
1531816970.949032	0.099
1531816971.9550948	0.099
1531816972.9668763	0.100
1531816973.9730878	0.100
1531816974.978656	0.099
1531816975.9841454	0.099
1531816976.9895737	0.099
1531816978.00144	0.099
1531816979.0070515	0.099
1531816980.0125701	0.100
1531816981.018305	0.100
1531816982.023797	0.100
1531816983.0356588	0.100
1531816984.0411196	0.100
1531816985.0465636	0.099
1531816986.052379	0.099
1531816987.0584502	0.100
1531816988.0691938	0.100
1531816989.0737617	0.098
1531816990.0784316	0.098
1531816991.0833926	0.099
1531816992.088509	0.099
1531816993.0995994	0.099
1531816994.1052897	0.100
1531816995.1111631	0.100
1531816996.1176667	0.100
1531816997.1236725	0.099
1531816998.12952	0.098
1531816999.1346695	0.099
1531817000.1397996	0.099
1531817001.144922	0.099
1531817002.150036	0.099
1531817003.1554775	0.099
1531817004.1606147	0.098
1531817005.1660488	0.098
1531817006.1715035	0.098
1531817007.177091	0.099
1531817008.1826458	0.100
1531817009.1881998	0.099
1531817010.1932564	0.099
1531817011.19857	0.100
1531817012.2037885	0.100
1531817013.2091117	0.100
1531817014.215128	0.100
1531817015.2201934	0.099
1531817016.2253802	0.100
1531817017.2306015	0.100
1531817018.2361608	0.099
1531817019.2419784	0.099
1531817020.247858	0.099
1531817021.2536907	0.098
1531817022.259564	0.098
1531817023.2718608	0.099
1531817024.2777746	0.099
1531817025.2837799	0.099
1531817026.288946	0.100
1531817027.2944407	0.100
1531817028.3135078	0.099
1531817029.3190577	0.099
1531817030.3245451	0.099
1531817031.3300283	0.099
1531817032.335553	0.100
1531817033.3480437	0.100
1531817034.3537738	0.100
1531817035.35895	0.100
1531817036.3645175	0.099
1531817037.369933	0.099
1531817038.3816087	0.099
1531817039.3871002	0.099
1531817040.3926144	0.099
1531817041.3984332	0.099
1531817042.4032142	0.100
1531817043.4150476	0.100
1531817044.4200108	0.100
1531817045.425193	0.099
1531817046.4303904	0.099
1531817047.4358084	0.099
1531817048.447839	0.099
1531817049.4531832	0.100
1531817050.4590511	0.099
1531817051.4648504	0.099
1531817052.4707057	0.100
1531817053.476263	0.100
1531817054.481848	0.100
1531817055.487371	0.100
1531817056.4929318	0.099
1531817057.4985495	0.099
1531817058.5042167	0.099
1531817059.5102186	0.099
1531817060.515448	0.099
1531817061.5209396	0.099
1531817062.5264049	0.098
1531817063.531969	0.099
1531817064.537597	0.099
1531817065.5430171	0.099
1531817066.5486429	0.100
1531817067.5541372	0.099
1531817068.566399	0.098
1531817069.5718942	0.099
1531817070.5773668	0.100
1531817071.5828576	0.099
1531817072.5883899	0.100
1531817073.6002245	0.100
1531817074.6057518	0.100
1531817075.6112208	0.100
1531817076.6166723	0.100
1531817077.6219375	0.099
1531817078.6275377	0.099
1531817079.63285	0.099
1531817080.6384368	0.099
1531817081.643945	0.099
1531817082.6494205	0.099
1531817083.655017	0.099
1531817084.6605482	0.099
1531817085.6660564	0.098
1531817086.6714814	0.099
1531817087.6770303	0.100
1531817088.6828077	0.099
1531817089.6882722	0.100
1531817090.6938202	0.100
1531817091.6993845	0.098
1531817092.705158	0.099
1531817093.717599	0.099
1531817094.7233837	0.099
1531817095.729656	0.099
1531817096.7354293	0.100
1531817097.7413063	0.099
1531817098.7473094	0.099
1531817099.7531185	0.099
1531817100.759114	0.098
1531817101.765162	0.099
1531817102.7703764	0.100
1531817103.7757607	0.100
1531817104.7811327	0.099
1531817105.787159	0.100
1531817106.7922692	0.100
1531817107.7976272	0.099
1531817108.8028874	0.099
1531817109.8081865	0.099
1531817110.8134944	0.099
1531817111.8190548	0.099
1531817112.824753	0.099
1531817113.8301287	0.099
1531817114.8356845	0.100
1531817115.8411248	0.100
1531817116.8466003	0.101
1531817117.8519886	0.100
1531817118.85758	0.099
1531817119.8629751	0.100
1531817120.8688407	0.099
1531817121.8745658	0.098
1531817122.8800445	0.098
1531817123.885675	0.098
1531817124.8912663	0.099
1531817125.8968878	0.099
1531817126.9023914	0.100
1531817127.908352	0.100
1531817128.9157653	0.100
1531817129.9203682	0.100
1531817130.9262562	0.099
1531817131.9312296	0.099
1531817132.9361649	0.098
1531817133.9473743	0.099
1531817134.95264	0.099
1531817135.9590025	0.100
1531817136.9641562	0.100
1531817137.9691694	0.099
1531817138.9809265	0.099
1531817139.986113	0.099
1531817140.9917278	0.100
1531817141.9974396	0.100
1531817143.0030117	0.099
1531817144.0088146	0.099
1531817145.0144875	0.099
1531817146.0200248	0.099
1531817147.0256805	0.099
1531817148.0312724	0.099
1531817149.0373063	0.100
1531817150.0432537	0.100
1531817151.0481877	0.100
1531817152.0534234	0.100
1531817153.0587773	0.099
1531817154.0693133	0.099
1531817155.0738978	0.099
1531817156.0784516	0.099
1531817157.0836673	0.099
1531817158.0890074	0.099
1531817159.1006525	0.100
1531817160.1059206	0.100
1531817161.111103	0.099
1531817162.1160917	0.099
1531817163.1211035	0.099
1531817164.13215	0.099
1531817165.137542	0.099
1531817166.1427956	0.099
1531817167.1494448	0.099
1531817168.1544476	0.100
1531817169.1596828	0.099
1531817170.1654115	0.099
1531817171.171016	0.100
1531817172.1770325	0.100
1531817173.1821358	0.099
1531817174.1877117	0.100
1531817175.1927886	0.100
1531817176.198481	0.100
1531817177.2044156	0.100
1531817178.2098565	0.099
1531817179.2206733	0.098
1531817180.2254205	0.098
1531817181.2302108	0.100
1531817182.2354927	0.100
1531817183.2406545	0.099
1531817184.2519534	0.098
1531817185.2566805	0.097
1531817186.261865	0.099
1531817187.267137	0.101
1531817188.2717688	0.100
1531817189.2836108	0.100
1531817190.2884305	0.100
1531817191.2931235	0.099
1531817192.2980008	0.099
1531817193.3026524	0.099
1531817194.3135054	0.098
1531817195.3183281	0.098
1531817196.323205	0.099
1531817197.3285005	0.100
1531817198.3336165	0.100
1531817199.338877	0.100
1531817200.3440838	0.099
1531817201.349233	0.099
1531817202.354569	0.099
1531817203.3597229	0.099
1531817204.3706944	0.099
1531817205.3758943	0.099
1531817206.3810563	0.099
1531817207.386236	0.099
1531817208.391413	0.100
1531817209.396902	0.099
1531817210.402077	0.099
1531817211.407304	0.100
1531817212.4125037	0.100
1531817213.417727	0.100
1531817214.4232278	0.100
1531817215.4284954	0.100
1531817216.433721	0.100
1531817217.4389892	0.100
1531817218.4441772	0.099
1531817219.4556646	0.099
1531817220.4617887	0.100
1531817221.4666972	0.100
1531817222.4712818	0.100
1531817223.4758558	0.100
1531817224.4808059	0.099
1531817225.4859807	0.099
1531817226.4909842	0.098
1531817227.4961388	0.098
1531817228.501219	0.099
1531817229.5122054	0.100
1531817230.5170634	0.100
1531817231.5217807	0.100
1531817232.527077	0.100
1531817233.5317326	0.099
1531817234.5368822	0.099
1531817235.5417209	0.099
1531817236.5470326	0.099
1531817237.5521731	0.098
1531817238.5574148	0.099
1531817239.568216	0.100
1531817240.5727851	0.100
1531817241.5774298	0.100
1531817242.5819979	0.100
1531817243.5866246	0.100
1531817244.5912886	0.100
1531817245.5958915	0.099
1531817246.600413	0.099
1531817247.6050181	0.100
1531817248.6096368	0.100
1531817249.6206717	0.099
1531817250.6253588	0.099
1531817251.630245	0.098
1531817252.6348412	0.099
1531817253.6394346	0.099
1531817254.6441407	0.100
1531817255.6487772	0.100
1531817256.6534038	0.099
1531817257.6580887	0.100
1531817258.6630778	0.099
1531817259.668469	0.099
1531817260.67345	0.100
1531817261.6785157	0.099
1531817262.6835291	0.098
1531817263.6885746	0.099
1531817264.6997466	0.100
1531817265.7048166	0.100
1531817266.7093642	0.100
1531817267.7140002	0.100
1531817268.7186112	0.100
1531817269.7300043	0.100
1531817270.7355347	0.099
1531817271.741108	0.099
1531817272.7466419	0.099
1531817273.7521055	0.099
1531817274.7580652	0.099
1531817275.7639716	0.099
1531817276.7698722	0.099
1531817277.7749286	0.099
1531817278.7803228	0.100
1531817279.785911	0.100
1531817280.7912638	0.100
1531817281.7964427	0.099
1531817282.8019276	0.100
1531817283.8070629	0.100
1531817284.812229	0.099
1531817285.8179157	0.100
1531817286.8239336	0.100
1531817287.8288178	0.099
1531817288.8342466	0.099
1531817289.8398736	0.098
1531817290.8453035	0.098
1531817291.850572	0.100
1531817292.8561018	0.100
1531817293.8619053	0.100
1531817294.8679385	0.100
1531817295.873784	0.100
1531817296.8800242	0.100
1531817297.8861876	0.100
1531817298.8920977	0.100
1531817299.898049	0.100
1531817300.9039798	0.100
1531817301.9098394	0.100
1531817302.9158564	0.099
1531817303.9209366	0.099
1531817304.9261541	0.099
1531817305.9318435	0.098
1531817306.938257	0.099
1531817307.9433632	0.100
1531817308.9489386	0.100
1531817309.9545803	0.100
1531817310.959998	0.100
1531817311.9655242	0.099
1531817312.9716446	0.099
1531817313.9772265	0.099
1531817314.9830942	0.099
1531817315.9889812	0.099
1531817316.9950244	0.099
1531817318.0001342	0.099
1531817319.0067923	0.100
1531817320.0121124	0.100
1531817321.0178556	0.100
1531817322.023491	0.100
1531817323.0293128	0.101
1531817324.0351467	0.100
1531817325.0409546	0.100
1531817326.0467901	0.099
1531817327.0525734	0.100
1531817328.0583835	0.099
1531817329.0641537	0.099
1531817330.0699072	0.099
1531817331.0755699	0.099
1531817332.0812624	0.099
1531817333.0878537	0.098
1531817334.0929682	0.099
1531817335.1047251	0.099
1531817336.110265	0.098
1531817337.115836	0.099
1531817338.1210115	0.100
1531817339.1262777	0.100
1531817340.1315992	0.099
1531817341.1369188	0.100
1531817342.1421134	0.100
1531817343.147942	0.100
1531817344.1535327	0.099
1531817345.1593657	0.099
1531817346.1651182	0.098
1531817347.170735	0.098
1531817348.176642	0.100
1531817349.1830442	0.100
1531817350.1940575	0.100
1531817351.1986337	0.099
1531817352.2036674	0.099
1531817353.2086902	0.098
1531817354.2136564	0.099
1531817355.2187436	0.099
1531817356.2237365	0.099
1531817357.2287478	0.099
1531817358.2337315	0.100
1531817359.2388334	0.101
1531817360.2502542	0.100
1531817361.2554176	0.100
1531817362.2608383	0.100
1531817363.2663639	0.099
1531817364.2718391	0.100
1531817365.2774377	0.100
1531817366.28295	0.100
1531817367.2884707	0.099
1531817368.29396	0.099
1531817369.299065	0.100
1531817370.3099475	0.099
1531817371.3145714	0.099
1531817372.3191297	0.099
1531817373.3241715	0.099
1531817374.3293974	0.100
1531817375.3419497	0.100
1531817376.3474734	0.100
1531817377.3529668	0.100
1531817378.3584409	0.100
1531817379.3640535	0.099
1531817380.3696887	0.100
1531817381.3748803	0.100
1531817382.3799787	0.099
1531817383.3851652	0.100
1531817384.3901594	0.100
1531817385.395649	0.099
1531817386.400935	0.099
1531817387.4060884	0.098
1531817388.4118366	0.099
1531817389.4177802	0.099
1531817390.4235742	0.100
1531817391.4298077	0.099
1531817392.4344647	0.099
1531817393.439279	0.099
1531817394.4440503	0.099
1531817395.4489033	0.099
1531817396.4543123	0.099
1531817397.4592104	0.100
1531817398.4646401	0.099
1531817399.4699636	0.100
1531817400.475534	0.100
1531817401.4811537	0.100
1531817402.4859407	0.100
1531817403.4906938	0.100
1531817404.4954998	0.100
1531817405.5002406	0.100
1531817406.504976	0.100
1531817407.5096562	0.100
1531817408.5148447	0.099
1531817409.5199478	0.099
1531817410.5254273	0.100
1531817411.530567	0.100
1531817412.5357306	0.099
1531817413.540837	0.099
1531817414.5459356	0.099
1531817415.5511599	0.098
1531817416.5563476	0.098
1531817417.5614274	0.100
1531817418.566657	0.100
1531817419.5717757	0.099
1531817420.5770988	0.100
1531817421.5822315	0.100
1531817422.5874622	0.100
1531817423.5925522	0.099
1531817424.5977654	0.100
1531817425.609501	0.100
1531817426.6147275	0.099
1531817427.6198568	0.099
1531817428.625075	0.099
1531817429.6301844	0.099
1531817430.6357384	0.100
1531817431.640891	0.100
1531817432.646123	0.100
1531817433.651249	0.100
1531817434.6563556	0.100
1531817435.669305	0.100
1531817436.6745214	0.100
1531817437.6796496	0.100
1531817438.684847	0.099
1531817439.6899383	0.099
1531817440.7013006	0.100
1531817441.7064488	0.100
1531817442.7116146	0.099
1531817443.716933	0.099
1531817444.7220173	0.099
1531817445.7331686	0.099
1531817446.738402	0.100
1531817447.7435415	0.099
1531817448.7487776	0.099
1531817449.7540228	0.099
1531817450.7652586	0.100
1531817451.7704463	0.100
1531817452.77566	0.099
1531817453.7807999	0.099
1531817454.7859483	0.099
1531817455.7976944	0.099
1531817456.8028336	0.099
1531817457.8080866	0.099
1531817458.8131957	0.100
1531817459.8184025	0.100
1531817460.8308506	0.099
1531817461.8360515	0.099
1531817462.8411472	0.100
1531817463.8462787	0.100
1531817464.851388	0.100
1531817465.8762505	0.100
1531817466.8813593	0.099
1531817467.8865967	0.099
1531817468.891742	0.100
1531817469.8969247	0.100
1531817470.9084995	0.100
1531817471.9136631	0.099
1531817472.9189134	0.099
1531817473.9240582	0.098
1531817474.9292047	0.099
1531817475.9406672	0.100
1531817476.9458466	0.099
1531817477.950997	0.099
1531817478.95614	0.100
1531817479.9612324	0.100
1531817480.9724152	0.100
1531817481.9776711	0.101
1531817482.9828491	0.100
1531817483.9880602	0.099
1531817484.9931483	0.099
1531817486.0049663	0.100
1531817487.0100899	0.100
1531817488.0154035	0.100
1531817489.0205054	0.099
1531817490.0256743	0.099
1531817491.0372374	0.099
1531817492.04242	0.100
1531817493.0476472	0.099
1531817494.0526829	0.099
1531817495.0578558	0.100
1531817496.0694106	0.100
1531817497.0745862	0.100
1531817498.0797117	0.099
1531817499.0848453	0.100
1531817500.089983	0.100
1531817501.102017	0.100
1531817502.1072946	0.099
1531817503.1124113	0.099
1531817504.1176076	0.100
1531817505.1227515	0.100
1531817506.1342726	0.100
1531817507.1394782	0.100
1531817508.1447237	0.099
1531817509.1498485	0.099
1531817510.155075	0.099
1531817511.1662033	0.099
1531817512.1714015	0.099
1531817513.1766987	0.100
1531817514.1817873	0.100
1531817515.1873457	0.100
1531817516.1983674	0.099
1531817517.203079	0.099
1531817518.2083664	0.100
1531817519.2134857	0.101
1531817520.2187574	0.101
1531817521.2304354	0.100
1531817522.235699	0.100
1531817523.2407968	0.100
1531817524.2459552	0.100
1531817525.2511256	0.100
1531817526.262678	0.099
1531817527.2679403	0.100
1531817528.2730594	0.100
1531817529.2782316	0.099
1531817530.2833626	0.098
1531817531.2949708	0.098
1531817532.300096	0.098
1531817533.3053074	0.100
1531817534.3104908	0.100
1531817535.3156757	0.100
1531817536.3276782	0.100
1531817537.332821	0.100
1531817538.3380697	0.100
1531817539.3432155	0.100
1531817540.348472	0.100
1531817541.359916	0.099
1531817542.3650916	0.099
1531817543.3701882	0.099
1531817544.3752663	0.099
1531817545.3804033	0.099
1531817546.3916945	0.100
1531817547.3969264	0.099
1531817548.4020717	0.098
1531817549.4075348	0.099
1531817550.4127054	0.100
1531817551.4245496	0.100
1531817552.4298017	0.100
1531817553.435012	0.100
1531817554.4401534	0.100
1531817555.445359	0.100
1531817556.4569778	0.100
1531817557.4621897	0.100
1531817558.4674163	0.100
1531817559.4724991	0.100
1531817560.4777715	0.100
1531817561.4892356	0.099
1531817562.494449	0.099
1531817563.4995086	0.099
1531817564.504684	0.099
1531817565.50981	0.099
1531817566.52086	0.100
1531817567.5260222	0.100
1531817568.531123	0.099
1531817569.5362525	0.099
1531817570.5413697	0.100
1531817571.553286	0.100
1531817572.55848	0.100
1531817573.5636015	0.100
1531817574.5687585	0.099
1531817575.573896	0.099
1531817576.5860264	0.100
1531817577.591164	0.100
1531817578.596325	0.100
1531817579.6013978	0.099
1531817580.6066198	0.100
1531817581.6180973	0.100
1531817582.6231887	0.100
1531817583.6284766	0.099
1531817584.6336122	0.099
1531817585.6387887	0.099
1531817586.650008	0.099
1531817587.6551883	0.099
1531817588.66032	0.100
1531817589.66551	0.100
1531817590.6706293	0.099
1531817591.682218	0.099
1531817592.6874433	0.099
1531817593.6925611	0.099
1531817594.6977444	0.099
1531817595.7028656	0.099
1531817596.7144928	0.098
1531817597.7196093	0.099
1531817598.7248442	0.099
1531817599.7299693	0.100
1531817600.735155	0.100
1531817601.7474742	0.100
1531817602.752596	0.101
1531817603.7578104	0.102
1531817604.762904	0.101
1531817605.7680774	0.099
1531817606.7796226	0.099
1531817607.7847593	0.099
1531817608.7898648	0.099
1531817609.795015	0.099
1531817610.8000522	0.099
1531817611.8114944	0.100
1531817612.8166602	0.100
1531817613.8217735	0.100
1531817614.8269749	0.100
1531817615.8320284	0.100
1531817616.843288	0.100
1531817617.8484704	0.100
1531817618.8535922	0.100
1531817619.8588178	0.099
1531817620.864026	0.098
1531817621.8758578	0.099
1531817622.8810673	0.100
1531817623.886296	0.100
1531817624.8914192	0.100
1531817625.8966188	0.100
1531817626.9082668	0.100
1531817627.9134192	0.100
1531817628.9187016	0.100
1531817629.9238002	0.100
1531817630.929045	0.100
1531817631.9412165	0.100
1531817632.946397	0.100
1531817633.9514916	0.099
1531817634.9566607	0.099
1531817635.961795	0.099
1531817636.9732344	0.100
1531817637.97842	0.101
1531817638.983529	0.099
1531817639.9886754	0.099
1531817640.9938123	0.099
1531817642.0056608	0.099
1531817643.0108492	0.100
1531817644.0159369	0.100
1531817645.0209718	0.100
1531817646.0261257	0.100
1531817647.0376613	0.099
1531817648.0428357	0.100
1531817649.0480871	0.100
1531817650.053228	0.100
1531817651.058494	0.099
1531817652.0696998	0.097
1531817653.0749435	0.097
