Epoch_Time	Flow_Rate
1531829218.5551925	0.099
1531829219.5606933	0.098
1531829220.5662265	0.098
1531829221.5715055	0.099
1531829222.5768065	0.099
1531829223.5821183	0.098
1531829224.5878654	0.098
1531829225.59336	0.099
1531829226.599223	0.098
1531829227.6045456	0.098
1531829228.6100216	0.099
1531829229.6158836	0.098
1531829230.6217506	0.099
1531829231.627378	0.099
1531829232.6329718	0.098
1531829233.63899	0.098
1531829234.6451933	0.099
1531829235.6503634	0.099
1531829236.656162	0.099
1531829237.6619751	0.098
1531829238.6673052	0.098
1531829239.6725347	0.099
1531829240.678108	0.099
1531829241.6836362	0.099
1531829242.6890705	0.099
1531829243.6950347	0.098
1531829244.7002702	0.098
1531829245.70554	0.098
1531829246.7107875	0.099
1531829247.7160325	0.099
1531829248.7217846	0.099
1531829249.7273767	0.098
1531829250.732818	0.099
1531829251.7386527	0.099
1531829252.7441087	0.099
1531829253.7497146	0.098
1531829254.7548761	0.098
1531829255.7600906	0.098
1531829256.7653983	0.098
1531829257.7706687	0.099
1531829258.7763457	0.099
1531829259.7819686	0.099
1531829260.7878714	0.098
1531829261.793428	0.098
1531829262.7990065	0.098
1531829263.804735	0.099
1531829264.810316	0.099
1531829265.8160927	0.098
1531829266.8216872	0.098
1531829267.8273518	0.098
1531829268.8393128	0.099
1531829269.8451147	0.098
1531829270.8507612	0.098
1531829271.8565516	0.098
1531829272.8623612	0.098
1531829273.8744047	0.099
1531829274.8801935	0.099
1531829275.886034	0.098
1531829276.891815	0.098
1531829277.8977365	0.098
1531829278.9103732	0.098
1531829279.91561	0.099
1531829280.9210372	0.099
1531829281.9265425	0.099
1531829282.9316177	0.099
1531829283.9434695	0.098
1531829284.948702	0.098
1531829285.9541464	0.098
1531829286.959596	0.099
1531829287.9650478	0.099
1531829288.97688	0.099
1531829289.9819727	0.098
1531829290.9876812	0.099
1531829291.993515	0.099
1531829292.9994373	0.099
1531829294.0120661	0.098
1531829295.0177808	0.097
1531829296.023279	0.098
1531829297.0294747	0.099
1531829298.0350807	0.099
1531829299.0465734	0.099
1531829300.051651	0.099
1531829301.0568511	0.099
1531829302.061944	0.099
1531829303.0672486	0.099
1531829304.0788057	0.099
1531829305.083912	0.099
1531829306.0890477	0.099
1531829307.09435	0.099
1531829308.099724	0.099
1531829309.1055956	0.098
1531829310.1110783	0.098
1531829311.1165693	0.099
1531829312.122005	0.099
1531829313.1275985	0.099
1531829314.1331022	0.099
1531829315.1382954	0.099
1531829316.1441019	0.098
1531829317.1496768	0.098
1531829318.1554396	0.099
1531829319.161104	0.099
1531829320.166839	0.099
1531829321.1724763	0.099
1531829322.1781433	0.099
1531829323.1837769	0.099
1531829324.1959982	0.100
1531829325.2017896	0.099
1531829326.2076907	0.099
1531829327.213689	0.100
1531829328.217729	0.100
1531829329.221987	0.099
1531829330.2271223	0.098
1531829331.2318032	0.098
1531829332.2366343	0.098
1531829333.2413416	0.098
1531829334.2464168	0.099
1531829335.251515	0.099
1531829336.256798	0.098
1531829337.26147	0.099
1531829338.267068	0.100
1531829339.2787073	0.099
1531829340.2841387	0.099
1531829341.2893732	0.099
1531829342.2939384	0.099
1531829343.2984872	0.098
1531829344.3044732	0.099
1531829345.3101642	0.099
1531829346.3148644	0.099
1531829347.3197792	0.099
1531829348.3245006	0.100
1531829349.3352551	0.099
1531829350.3399487	0.099
1531829351.3451424	0.099
1531829352.3505118	0.099
1531829353.3559353	0.099
1531829354.3672783	0.099
1531829355.3724859	0.099
1531829356.3779602	0.100
1531829357.3835382	0.100
1531829358.3894088	0.100
1531829359.3954053	0.099
1531829360.401213	0.099
1531829361.4070973	0.099
1531829362.412896	0.098
1531829363.418811	0.099
1531829364.4246254	0.100
1531829365.4302144	0.100
1531829366.436094	0.099
1531829367.441785	0.099
1531829368.4477916	0.099
1531829369.452965	0.099
1531829370.4581223	0.099
1531829371.4631677	0.098
1531829372.4684448	0.099
1531829373.473534	0.099
1531829374.4787474	0.099
1531829375.4842203	0.099
1531829376.4897077	0.099
1531829377.4951189	0.098
1531829378.5005884	0.098
1531829379.512429	0.099
1531829380.5184245	0.099
1531829381.5241451	0.100
1531829382.529778	0.100
1531829383.535409	0.100
1531829384.5475361	0.100
1531829385.5532446	0.100
1531829386.558496	0.100
1531829387.5639892	0.099
1531829388.5690992	0.099
